4.837856299367624047e+01,2.142387876285528492e+01
2.665347846177232682e+01,1.258658455162928458e-01
3.050408001341511977e+01,3.056177586975849891e+01
4.146064270557630493e+01,3.345789824109685640e+01
1.649097208017105842e+01,5.014268412443553480e+00
4.271924226849495909e+01,2.167280131464960036e+01
9.308179551407230079e+00,5.900055137870471533e+00
2.482156321255907727e+01,1.337466726672787765e+01
4.761551146663277478e+01,1.291049245432709469e+01
1.813486471516958076e+01,3.632976201804569172e+01
4.627490942343879254e+01,1.568463386064611242e+01
1.338357068094761004e+01,1.549266460030595560e+01
2.021921703188323249e+01,5.407773959402616626e+00
2.840276352956442452e+01,1.858269966539537188e-01
2.815828495411683008e+01,2.515175732442545709e+01
3.654900653050839310e+01,5.783567198929781661e+00
2.807903343225868653e+00,3.704642424541312806e+01
1.494933631693356268e+01,3.595256782113749239e+01
2.108134729434972243e+01,4.573022497156133404e-01
2.466109432508946497e+01,9.233765224234935509e-02
1.608802969038082153e+01,4.912015593413855186e+01
3.245777707905380538e+01,3.401024008924333231e+01
6.647399912096806140e+00,8.468801078718515285e+00
2.320698344365222709e+01,2.792259181345080421e+01
2.983430508390658176e+01,4.810846526074249141e+01
4.460513139834277752e+01,2.453430955158762217e+01
3.660268810438241616e+01,4.219130120626514469e+01
2.322640171739200454e+01,5.085766086544072095e+01
4.376802905713313407e+01,3.920513099519135380e+01
3.644824738675325193e+01,1.682012792234760212e+01
2.618966523845333327e+01,1.608662726609698268e+01
3.743380019324965247e+01,4.792599426385874750e+01
5.085999739440321576e+01,2.335026712492652834e+01
3.210640543178720918e+01,9.480661050078744712e-01
8.299637955204458351e+00,4.422642324862958674e+01
4.876035547703070705e+01,3.582233931127149162e+01
1.688896774821086311e+01,4.385667703331853318e+01
2.944292274200267556e+01,2.771451370458135699e+01
3.116259769486769216e+01,3.010855270614849033e+00
2.996238481960955369e+01,1.678642839347870819e+01
2.763243938147399703e+01,3.034375712072752052e+01
4.032201492178165125e+01,4.858795897985642043e+00
4.921730033522366199e+01,1.623924273197399870e+01
2.591165725043972579e+00,1.444887149087634626e+01
3.000868606542848838e+01,4.224830949255002110e+01
9.991407088936826497e+00,3.305294120363591759e+01
8.964038494161219006e+00,1.884495583291190002e+01
3.458547748933651800e+00,1.283285979213767725e+01
3.725334710669087457e+01,2.934755627798207200e+00
2.830153834510789324e+01,2.730256799589161343e+00
3.809148749221982655e+01,1.429140481838161847e+01
3.803234202125177887e+01,2.469252716667278591e+01
5.794977867672966632e+00,4.158458596070508406e+01
2.021132106811790105e-02,2.468535306907377347e+01
3.600059481554223595e+01,4.606604596822385389e+01
4.540413917363016338e+01,2.715523587325062493e+01
4.568450042108233333e+01,3.659786986365721617e+01
1.964530296427815159e+01,3.357645271419261235e+01
9.826056144215435495e+00,4.553987316252467821e+01
3.269565070758412162e+01,6.011582106928648805e+00
2.115393679264938154e+00,3.550671002069489646e+01
3.663116973009664434e+01,3.655166114859473225e+01
4.445815932249923463e+01,3.349500054494799883e+01
2.737727129765389478e+01,3.633100707409303709e+01
3.461478599692028979e+01,1.934323012840559386e+01
2.296167119724665540e+01,3.332607273808425674e+01
3.154723890104474648e+01,3.933011351134896927e+01
3.933146510210445257e+01,2.740269648179135942e+01
1.069142095028011319e+01,2.744988801550964652e+01
1.746575427375351097e+01,1.398713680548145932e+00
3.835252422233902792e+01,3.361834917248587828e+01
2.401583627680171773e+01,4.826911702777004365e+01
9.001116608827235410e+00,1.328764090744742177e+01
2.428558289957810956e+01,3.624847523434814178e+01
5.087593644814468519e+01,2.685090956564123488e+01
3.496548180021669339e+01,3.954877247462475509e+01
1.875742346528597393e+00,1.595227354718396917e+01
1.778057415190935231e+01,4.976268615713655663e+01
2.330220899915358501e+01,2.216579215839730921e+01
2.541353973996507420e-01,2.851385462690644346e+01
8.584783320746318225e+00,4.099117191144940620e+01
2.695399243206943751e+01,5.092693304362635587e+01
2.158054940855674886e+01,1.330284163165384825e+01
1.519795068911251690e+01,2.415423229464115451e+01
5.090000994870460715e+01,2.514168535448708397e+01
5.048041057300775947e+01,3.049183692256317357e+01
2.547231313898905114e+01,4.562033315867656569e+01
5.897790202606807419e+00,1.926217572734406858e+01
2.810401600749310802e+01,4.554372479164840826e+01
3.431575064711327627e+01,8.445776109280922483e+00
3.579103475692475911e+01,4.877943300356022149e+01
3.640359788125181950e+01,2.243114857039318366e+01
2.160560765603318245e+01,3.077941915587859967e+01
4.264082135385368844e+01,2.744950533074181820e+01
4.983807429575947623e+01,1.789912097014702042e+01
2.948905761353687183e+01,1.098392545441636337e+01
2.694351569857146966e+00,2.432037724876344953e+01
6.380876621920847369e-02,2.673025147081377995e+01
1.225241228632495449e+01,2.449703538872122621e+01
6.158082790869080725e+00,1.381123908654681465e+01
4.672377603978759009e-01,2.119564931253339068e+01
1.392032283313852048e+01,2.736399213114334117e+01
3.286539282307440146e+01,1.143428663036976900e+01
1.025406068846399599e+01,2.161331483562175393e+01
4.123754176728490251e+01,1.879062591078174904e+01
3.271928308092608972e+01,2.770720156666046918e+01
4.708652996926424095e+01,3.894781010979823321e+01
1.215807133175935917e+01,3.072208901769459644e+01
3.940226591174774740e+01,6.793116047451818851e+00
3.024519257486497281e+01,5.457591033613207188e-01
2.510237646785241949e+01,7.695235900024496090e+00
4.082039862401525276e+00,3.317487943031453312e+01
2.182261452994885786e+01,7.894551082310399259e+00
3.335400308101770861e+01,1.663767903043655849e+01
2.117588444140746651e-01,2.286508803647368637e+01
1.819874557415857552e+01,3.361409149674868591e+00
1.852363779703841118e+01,4.708801746572424918e+01
2.107625641216274204e+01,3.652252490257250628e+01
2.329875592219086400e+01,1.023211548046443120e+01
8.362804751561336403e+00,3.577875746792147282e+01
2.451415954305507583e+01,4.231108586980189301e+01
1.498151520010675064e+01,7.854374802823706148e+00
4.083881015949537385e+01,3.912346993698824349e+01
5.673421670255113902e+00,3.020652493480044143e+01
1.320354065014533118e+00,1.746436385027337579e+01
4.195589192510235677e+01,6.068975492196421406e+00
4.144647921158600212e+01,1.387510275789693814e+01
1.637855154216230957e+01,3.870408173631954440e+01
3.118627337660320720e+01,1.963317252975492622e+01
7.898138500635080383e+00,1.094355966495258770e+01
3.530085352014610578e+01,3.354883352823758003e+01
1.976844033697850023e+01,2.712164304379934521e+01
1.828807045846296120e+01,1.874843463747233940e+01
3.231661512612162568e+01,5.000736448109763188e+01
1.374242374434003544e+01,5.448095295172256769e+00
9.370953990632721053e-01,3.215960399534873915e+01
1.141209899313803433e+01,3.582720436395344166e+01
2.897271835826647823e+00,3.005207124018156861e+01
9.822578913798507116e+00,9.373482753984172078e+00
4.995991538098481755e+01,3.236620661702103519e+01
7.004990219634448678e+00,3.305309139708205635e+01
2.173327748314378383e+01,2.486356402630145013e+01
2.699505503862068423e+01,4.847417110466606260e+01
4.772489362003738300e+00,4.019040695303448985e+01
3.343334167323897077e+01,3.069795271439222262e+01
1.037419564144098416e+01,1.575635344528557269e+01
3.914631283101437020e+01,4.692648649857159882e+01
1.459692664383716476e+01,4.155171707723572894e+01
2.477881265264772992e+01,2.463419935993555043e+01
1.338692987823443303e+01,3.835896566946494346e+01
3.979225073253693523e+01,3.610935757487542475e+01
3.269627140479229155e+01,4.733844968251817420e+01
2.938012051663503854e+01,2.191384400905928587e+01
2.170035558812863030e+01,2.930965050525745852e+00
3.077705677739801260e+01,2.446196916702473700e+01
2.362710713811163288e+01,5.283768924754677521e+00
3.676637074002464800e+01,3.064913433725878633e+01
